Id,Fecha,Año,Mes,Día,Día_Semana,Hora completa,Hora,Numero_víctimas,Participantes,Rol,Acusado,Victima,Sexo,Edad,Rango_etario,Fecha_fallecimiento,Lugar_del_hecho,Tipo_de_calle,Calle,Cruce,Dirección normalizada,Comuna,Barrios,Coordenada_x,Coordenada_y,Pos x,Pos y,Semestre
2017-0104,2017-08-25,2017,8,25,Viernes,09:00:00,9,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,18,Menos de 20,2017-08-25 00:00:00,AV. 9 DE JULIO Y ESTADOS UNIDOS,AVENIDA,9 DE JULIO AV.,ESTADOS UNIDOS,9 DE JULIO AV. y ESTADOS UNIDOS,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107538.91933237,101188.13128502,-58.38109568,-34.61853244,2017-2
2017-0106,2017-08-31,2017,8,31,Jueves,19:50:00,19,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,85,Más de 80,2017-08-31 00:00:00,FRAY JUSTO SANTAMARIA DE ORO Y GUEMES,CALLE,FRAY JUSTO SANTAMARIA DE ORO,GUEMES,FRAY JUSTO SANTAMARIA DE ORO y GUEMES,14,PALERMO,103483.20578848,105425.94020024,-58.42533612,-34.58035258,2017-2
2017-0107,2017-09-01,2017,9,1,Viernes,11:30:00,11,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,41,Entre 41-60,2017-09-01 00:00:00,AV. DEL LIBERTADOR Y JARAMILLO,AVENIDA,DEL LIBERTADOR AV.,JARAMILLO,DEL LIBERTADOR AV. y JARAMILLO,13,BELGRANO - COLEGIALES - NUÃ‘EZ,100245.64635241,109464.60244956,-58.46062311,-34.54395182,2017-2
2017-0108,2017-09-02,2017,9,2,Sabado,04:53:08,4,2,AUTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,MASCULINO,17,Menos de 20,2017-09-02 00:00:00,AV. GRAL. PAZ Y MACHAIN,GRAL PAZ,"PAZ, GRAL. AV.",MACHAIN,"PAZ, GRAL. AV. y MACHAIN",12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,97098.48468623,109019.96106626,-58.49491054,-34.54795581,2017-2
2017-0108,2017-09-02,2017,9,2,Sabado,04:53:08,4,2,AUTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,MASCULINO,10,Menos de 20,2017-09-02 00:00:00,AV. GRAL. PAZ Y MACHAIN,GRAL PAZ,"PAZ, GRAL. AV.",MACHAIN,"PAZ, GRAL. AV. y MACHAIN",12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,97098.48468623,109019.96106626,-58.49491054,-34.54795581,2017-2
2017-0109,2017-09-04,2017,9,4,Lunes,21:00:00,21,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,21, Entre 21- 40,2017-09-05 00:00:00,AV. DIRECTORIO Y PORTELA,AVENIDA,DIRECTORIO AV.,PORTELA,DIRECTORIO AV. y PORTELA,7,FLORES - PARQUE CHACABUCO,99266.22533505,99180.83096967,-58.47130269,-34.63665402,2017-2
2017-0110,2017-09-06,2017,9,6,Miercoles,14:15:00,14,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,56,Entre 41-60,2017-09-07 00:00:00,LAVALLE Y AV. LEANDRO N ALEM,AVENIDA,LAVALLE,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108513.43549456,103032.95078343,-58.37048800,-34.60189492,2017-2
2017-0111,2017-09-07,2017,9,7,Jueves,18:23:37,18,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,79,Entre 61-80,2017-09-07 00:00:00,USPALLATA Y PIROVANO,CALLE,USPALLATA,PIROVANO,USPALLATA y PIROVANO,4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,103948.02389064,98549.15451723,-58.42023854,-34.64234110,2017-2
2017-0112,2017-09-10,2017,9,10,Domingo,09:32:17,9,2,AUTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,AUTO,MASCULINO,1,Menos de 20,SD,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,AUTOPISTA 25 DE MAYO,,AUTOPISTA 25 DE MAYO y VARELA AV.,7,FLORES - PARQUE CHACABUCO,100479.14412395,98812.5225862,-58.45807401,-34.63997430,2017-2
2017-0112,2017-09-10,2017,9,10,Domingo,09:32:17,9,2,AUTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,AUTO,MASCULINO,,,2017-09-13 00:00:00,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,AUTOPISTA 25 DE MAYO,,AUTOPISTA 25 DE MAYO y VARELA AV.,7,FLORES - PARQUE CHACABUCO,100479.14412395,98812.5225862,-58.45807401,-34.63997430,2017-2
2017-0113,2017-09-11,2017,9,11,Lunes,06:30:00,6,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,76,Entre 61-80,2017-09-11 00:00:00,AV. SANTA FE Y MAIPU,AVENIDA,SANTA FE AV.,MAIPU,SANTA FE AV. y MAIPU,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107918.7761742,103716.42961253,-58.37697717,-34.59573848,2017-2
2017-0114,2017-09-15,2017,9,15,Viernes,02:30:00,2,1,AUTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,26, Entre 21- 40,2017-09-15 00:00:00,AV. ALVEAR Y AV. DEL LIBERTADOR,AVENIDA,ALVEAR AV.,DEL LIBERTADOR AV.,ALVEAR AV. y DEL LIBERTADOR AV.,2,RECOLETA,106632.70892338,104910.17381357,-58.39100580,-34.58498660,2017-2
2017-0115,2017-09-19,2017,9,19,Martes,18:52:33,18,1,MOTO-BICICLETA,CONDUCTOR,BICICLETA,MOTO,MASCULINO,34, Entre 21- 40,SD,AV. PAVON Y TREINTA Y TRES ORIENTALES,AVENIDA,PAVON AV.,TREINTA Y TRES ORIENTALES,PAVON AV. y TREINTA Y TRES ORIENTALES,5,ALMAGRO - BOEDO,103803.4286964,99818.79654291,-58.42182126,-34.63089661,2017-2
2017-0116,2017-09-20,2017,9,20,Miercoles,22:24:00,22,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,22, Entre 21- 40,2017-09-20 00:00:00,COLECTORA AV. GRAL. PAZ 5750,GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 5750",12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,95357.867442,105380.41895972,-58.51389422,-34.58075791,2017-2
2017-0118,2017-09-22,2017,9,22,Viernes,07:02:09,7,1,MOTO-AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MOTO,FEMENINO,26, Entre 21- 40,2017-09-29 00:00:00,VIEYTES Y CRUZ,AVENIDA,VIEYTES,"CRUZ, OSVALDO AV.","VIEYTES y CRUZ, OSVALDO AV.",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,108016.39016447,97439.36817481,-58.37585415,-34.65232158,2017-2
2017-0120,2017-10-02,2017,10,2,Lunes,15:55:33,15,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,20, Entre 21- 40,2017-10-02 00:00:00,AU DELLEPIANE Y AV. ESCALADA,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,ESCALADA AV.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,9,LINIERS - MATADEROS - PARQUE AVELLANEDA,99113.17852207,96319.0672852,-58.47297505,-34.66245085,2017-2
2017-0123,2017-10-10,2017,10,10,Martes,01:05:38,1,1,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,36, Entre 21- 40,2017-10-10 00:00:00,ALBARIÑO Y AV. ARGENTINA,AVENIDA,ALBARI?O,ARGENTINA AV.,ALBARIÃ‘O y ARGENTINA AV.,8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,99518.38660571,95241.63338177,-58.46855503,-34.67216349,2017-2
2017-0124,2017-10-12,2017,10,12,Jueves,14:40:28,14,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,51,Entre 41-60,2017-10-12 00:00:00,JUAN RAMIREZ DE VELAZCO 1211,CALLE,"RAMIREZ DE VELASCO, JUAN",,"RAMIREZ DE VELASCO, JUAN 1211",15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,101904.43474476,104150.89892205,-58.44254033,-34.59185043,2017-2
2017-0125,2017-10-13,2017,10,13,Viernes,06:12:20,6,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,29, Entre 21- 40,2017-10-13 00:00:00,AV. FERNANDEZ DE LA CRUZ Y LARRAYA,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",LARRAYA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y LARRAYA",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,99732.1947866,94453.36361177,-58.46622247,-34.67926929,2017-2
2017-0126,2017-10-14,2017,10,14,Sabado,06:15:00,6,2,AUTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,AUTO,MASCULINO,39, Entre 21- 40,SD,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,RIESTRA AV.,CA?ADA DE GOMEZ,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98466.20276785,94207.42419155,-58.48003734,-34.68148508,2017-2
2017-0126,2017-10-14,2017,10,14,Sabado,06:15:00,6,2,AUTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,36, Entre 21- 40,2017-10-14 00:00:00,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,RIESTRA AV.,CA?ADA DE GOMEZ,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98466.20276785,94207.42419155,-58.48003734,-34.68148508,2017-2
2017-0127,2017-10-16,2017,10,16,Lunes,07:45:00,7,1,MOTO-MOTO,PASAJERO_ACOMPAÑANTE,MOTO,MOTO,MASCULINO,24, Entre 21- 40,2017-10-16 00:00:00,GALLO Y AV. CORDOBA,AVENIDA,GALLO,CORDOBA AV.,GALLO y CORDOBA AV.,2,RECOLETA,104713.04838502,103467.44528033,-58.41192137,-34.59800248,2017-2
2017-0128,2017-10-17,2017,10,17,Martes,12:30:00,12,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,60,Entre 61-80,2017-10-17 00:00:00,DR. JUAN F. ARANGUREN 611,CALLE,"ARANGUREN, JUAN F., DR.",,"ARANGUREN, JUAN F., DR. 611",6,CABALLITO,102105.12699179,101749.49668435,-58.44034689,-34.61349731,2017-2
2017-0129,2017-10-26,2017,10,26,Jueves,19:15:15,19,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,57,Entre 41-60,2017-10-26 00:00:00,AU PERITO MORENO Y AU 25 DE MAYO,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA 25 DE MAYO,AUTOPISTA PERITO MORENO y AUTOPISTA 25 DE MAYO,9,LINIERS - MATADEROS - PARQUE AVELLANEDA,99243.41866587,97782.67879316,-58.47155277,-34.64925746,2017-2
2017-0130,2017-10-27,2017,10,27,Viernes,05:30:00,5,1,AUTO-CARGAS,CONDUCTOR,CARGAS,AUTO,MASCULINO,23, Entre 21- 40,2017-10-27 00:00:00,CHORROARIN Y AV. SAN MARTIN,AVENIDA,CHORROARIN,SAN MARTIN AV.,CHORROARIN y SAN MARTIN AV.,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,98575.30034704,103283.44421792,-58.47883099,-34.59967065,2017-2
2017-0132,2017-10-30,2017,10,30,Lunes,14:00:00,14,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,23, Entre 21- 40,2017-10-30 00:00:00,COSQUIN Y AV. CNEL. ROCA,AVENIDA,COSQUIN,"ROCA, CNEL. AV.","COSQUIN y ROCA, CNEL. AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,99796.45945783,92847.91633262,-58.46552171,-34.69374130,2017-2
2017-0134,2017-11-06,2017,11,6,Lunes,18:00:00,18,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,47,Entre 41-60,2017-11-06 00:00:00,AV. CNEL. ROCA 3555,AVENIDA,"ROCA, CNEL. AV.",,"ROCA, CNEL. AV. 3555",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,101915.86954232,95727.75538814,-58.44239720,-34.66777987,2017-2
2017-0135,2017-11-07,2017,11,7,Martes,12:14:10,12,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,24, Entre 21- 40,2017-11-07 00:00:00,AV. WARNES Y PUNTA ARENAS,AVENIDA,WARNES AV.,PUNTA ARENAS,WARNES AV. y PUNTA ARENAS,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,99355.48397222,103660.98712619,-58.47032551,-34.59626814,2017-2
2017-0136,2017-11-16,2017,11,16,Jueves,08:43:00,8,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,55,Entre 41-60,2017-11-16 00:00:00,DEL BARCO CENTENERA Y RABANAL,AVENIDA,BARCO CENTENERA DEL,"RABANAL, FRANCISCO, INTENDENTE AV.","BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,104127.10295709,97119.53980201,-58.41827843,-34.65522746,2017-2
2017-0137,2017-11-17,2017,11,17,Viernes,11:45:00,11,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,60,Entre 61-80,2017-11-17 00:00:00,AV. GRAL. ENRIQUE MOSCONI Y SAN NICOLAS,AVENIDA,MOSCONI GENERAL AV.,SAN NICOLAS,MOSCONI GENERAL AV. y SAN NICOLAS,11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,95458.27090734,104045.28333021,-58.51280715,-34.59279388,2017-2
2017-0138,2017-11-19,2017,11,19,Domingo,10:30:00,10,1,MOTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,MOTO,MASCULINO,25, Entre 21- 40,2017-11-19 00:00:00,AV. LAFUENTE Y AV. EVA PERON,AVENIDA,LAFUENTE AV.,"PERON, EVA AV.","LAFUENTE AV. y PERON, EVA AV.",7,FLORES - PARQUE CHACABUCO,100065.47249269,98381.80497378,-58.46258582,-34.64385704,2017-2
2017-0139,2017-11-19,2017,11,19,Domingo,22:30:00,22,1,AUTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,AUTO,FEMENINO,15,Menos de 20,2017-11-19 00:00:00,AV. CNEL. ROCA Y AV. ESCALADA,AVENIDA,"ROCA, CNEL. AV.",ESCALADA AV.,"ROCA, CNEL. AV. y ESCALADA AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,101160.07257435,94368.23344193,-58.45064148,-34.68003614,2017-2
2017-0140,,,0,0,,,,0,,CONDUCTOR,,,MASCULINO,24, Entre 21- 40,2017-11-19 00:00:00,,,,,,0,,,,,,<NA>-1
2017-0141,2017-11-23,2017,11,23,Jueves,19:45:00,19,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,22, Entre 21- 40,2017-11-23 00:00:00,AV. LA PLATA Y AV. PEDRO GOYENA,AVENIDA,LA PLATA AV.,"GOYENA, PEDRO AV.","LA PLATA AV. y GOYENA, PEDRO AV.",6,CABALLITO,103312.47684665,100458.27902411,-58.42717783,-34.62513374,2017-2
2017-0143,2017-11-25,2017,11,25,Sabado,21:45:00,21,1,AUTO-PASAJEROS,CONDUCTOR,PASAJEROS,AUTO,MASCULINO,50,Entre 41-60,2017-11-25 00:00:00,TRELLES Y GRAL. CESAR DIAZ,CALLE,"TRELLES, MANUEL R.","DIAZ, CESAR, GRAL.","TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.",11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,99897.24182072,102443.29154512,-58.46442001,-34.60724519,2017-2
2017-0144,2017-11-26,2017,11,26,Domingo,06:45:00,6,1,AUTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,AUTO,FEMENINO,50,Entre 41-60,2017-11-26 00:00:00,AV. CNEL. ROCA Y COLECTORA AV. GRAL. PAZ,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV.","ROCA, CNEL. AV. y PAZ, GRAL. AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,99327.01838497,92326.91130631,-58.47064556,-34.69843756,2017-2
2017-0145,2017-11-26,2017,11,26,Domingo,17:05:00,17,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,58,Entre 41-60,2017-11-26 00:00:00,MAZA Y DON BOSCO,CALLE,MAZA,DON BOSCO,MAZA y DON BOSCO,5,ALMAGRO - BOEDO,104266.88124229,101889.22080612,-58.41677733,-34.61223119,2017-2
2017-0147,2017-11-28,2017,11,28,Martes,11:15:00,11,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,49,Entre 41-60,2017-11-28 00:00:00,AV. GRAL. PAZ Y AV. EVA PERON,GRAL PAZ,"PAZ, GRAL. AV.","PERON, EVA AV.","PAZ, GRAL. AV. y PERON, EVA AV.",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,96405.76679348,94981.38013791,-58.50251790,-34.67450313,2017-2
2017-0148,2017-11-29,2017,11,29,Miercoles,10:45:00,10,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,82,Más de 80,2017-11-29 00:00:00,AV. SAN JUAN Y LA RIOJA,AVENIDA,SAN JUAN AV.,LA RIOJA,SAN JUAN AV. y LA RIOJA,3,BALVANERA - SAN CRISTOBAL,105155.42991407,100540.06938064,-58.40708125,-34.62438894,2017-2
2017-0149,2017-11-30,2017,11,30,Jueves,12:20:00,12,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,13,Menos de 20,2017-11-30 00:00:00,AV. PASEO COLON Y MEXICO,AVENIDA,PASEO COLON AV.,MEXICO,PASEO COLON AV. y MEXICO,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108605.31247489,101604.5319553,-58.36947198,-34.61477051,2017-2
2017-0150,2017-12-04,2017,12,4,Lunes,01:15:00,1,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,56,Entre 41-60,2017-12-04 00:00:00,AV. RIVADAVIA Y MIRALLA,AVENIDA,RIVADAVIA AV.,MIRALLA,RIVADAVIA AV. y MIRALLA,9,LINIERS - MATADEROS - PARQUE AVELLANEDA,95589.03838155,98881.22999034,-58.51140889,-34.63934531,2017-2
2017-0151,2017-12-04,2017,12,4,Lunes,02:15:00,2,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,,,2017-12-04 00:00:00,VIEYTES Y LUJAN,CALLE,VIEYTES,LUJAN,VIEYTES y LUJAN,4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,108130.20782757,97076.54120716,-58.37460912,-34.65559133,2017-2
2017-0152,2017-12-06,2017,12,6,Miercoles,17:30:00,17,1,BICICLETA-PASAJEROS,CICLISTA,PASAJEROS,BICICLETA,MASCULINO,19,Menos de 20,2017-12-06 00:00:00,CACHI Y TRAFUL,CALLE,CACHI,TRAFUL,CACHI y TRAFUL,4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,104752.14395609,97617.1493454,-58.41146277,-34.65073916,2017-2
2017-0153,2017-12-11,2017,12,11,Lunes,02:00:00,2,2,MOTO-PASAJEROS,PASAJERO_ACOMPAÑANTE,PASAJEROS,MOTO,MASCULINO,,,2017-12-12 00:00:00,ROSARIO Y AV. LA PLATA,AVENIDA,ROSARIO,LA PLATA AV.,ROSARIO y LA PLATA AV.,6,CABALLITO,103186.65733155,101217.09689755,-58.42855267,-34.61829385,2017-2
2017-0153,2017-12-11,2017,12,11,Lunes,02:00:00,2,2,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,30, Entre 21- 40,2017-12-12 00:00:00,ROSARIO Y AV. LA PLATA,AVENIDA,ROSARIO,LA PLATA AV.,ROSARIO y LA PLATA AV.,6,CABALLITO,103186.65733155,101217.09689755,-58.42855267,-34.61829385,2017-2
2017-0154,2017-12-11,2017,12,11,Lunes,09:15:00,9,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,76,Entre 61-80,2017-12-11 00:00:00,AV. ENTRE RIOS Y AV. CASEROS ,AVENIDA,ENTRE RIOS AV.,CASEROS AV.,ENTRE RIOS AV. y CASEROS AV.,4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,106688.43418876,99459.27505947,-58.39035581,-34.63412287,2017-2
2017-0155,2017-12-12,2017,12,12,Martes,21:25:41,21,1,SD-MOTO,SD,MOTO,SD,MASCULINO,77,Entre 61-80,SD,AV. RIVADAVIA 6350,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 6350,7,FLORES - PARQUE CHACABUCO,100674.981092,100299.64949548,-58.45593915,-34.62656868,2017-2
2017-0157,2017-12-17,2017,12,17,Domingo,09:02:00,9,1,AUTO-PASAJEROS,CONDUCTOR,PASAJEROS,AUTO,MASCULINO,53,Entre 41-60,2017-12-17 00:00:00,AV. GRAL. PAZ Y HUMAITA,GRAL PAZ,"PAZ, GRAL. AV.",HUMAITA,"PAZ, GRAL. AV. y HUMAITA",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,94007.62506099,98145.35456663,-58.52866211,-34.64597065,2017-2
2017-0158,2017-12-18,2017,12,18,Lunes,21:30:00,21,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,32, Entre 21- 40,2017-12-18 00:00:00,GUALEGUAYCHU Y COLECTORA AV. GRAL PAZ,GRAL PAZ,GUALEGUAYCHU,"PAZ, GRAL. AV.","GUALEGUAYCHU y PAZ, GRAL. AV.",11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,94764.11350214,103903.32150283,-58.52037476,-34.59407024,2017-2
2017-0159,2017-12-20,2017,12,20,Miercoles,04:31:27,4,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,27, Entre 21- 40,2017-12-20 00:00:00,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,INDEPENDENCIA AV.,"CEVALLOS, VIRREY","INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,106817.01972475,101248.18030272,-58.38896772,-34.61799615,2017-2
2017-0160,2017-12-22,2017,12,22,Viernes,13:15:00,13,1,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,30, Entre 21- 40,2017-12-22 00:00:00,AV. NAZCA 365,AVENIDA,NAZCA AV.,,NAZCA AV. 365,7,FLORES - PARQUE CHACABUCO,99317.63492514,100172.1911401,-58.47074114,-34.62771756,2017-2
2017-0161,2017-12-26,2017,12,26,Martes,15:30:00,15,1,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,30, Entre 21- 40,2017-12-26 00:00:00,AV. EVA PERON 5249,AVENIDA,"PERON, EVA AV.",,"PERON, EVA AV. 5249",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,98285.13000363,96624.14779705,-58.48200819,-34.65969965,2017-2
2018-0001,2018-01-01,2018,1,1,Lunes,22:50:00,22,1,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,83,Más de 80,2018-01-02 00:00:00,San Juan Av. Y Rincón,AVENIDA,SAN JUAN AV.,RINCON,SAN JUAN AV. y RINCON,3,BALVANERA - SAN CRISTOBAL,106229.70400707,100696.43939679,-58.39536773,-34.62297346,2018-1
2018-0002,2018-01-03,2018,1,3,Miercoles,16:40:00,16,1,BICICLETA-PASAJEROS,CICLISTA,PASAJEROS,BICICLETA,FEMENINO,26, Entre 21- 40,2018-01-03 00:00:00,Peru 937,CALLE,PERU,,PERU 937,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108138.18410245,101140.7882135,-58.37456088,-34.61895467,2018-1
2018-0003,2018-01-05,2018,1,5,Viernes,10:12:00,10,1,MULTIPLE,PEATON,MULTIPLE,PEATON,FEMENINO,58,Entre 41-60,2018-01-05 00:00:00,"Pueyrredon, Honorio, Dr. Av. y Galicia",AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",GALICIA,"PUEYRREDON, HONORIO, DR. AV. y GALICIA",15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,101348.1397245,102808.02053976,-58.44860217,-34.60395657,2018-1
2018-0004,2018-01-09,2018,1,9,Martes,09:40:00,9,1,MULTIPLE,CONDUCTOR,MULTIPLE,MOTO,MASCULINO,39, Entre 21- 40,2018-01-09 00:00:00,Del Libertador Av. y Manzanares,AVENIDA,DEL LIBERTADOR AV.,MANZANARES,DEL LIBERTADOR AV. y MANZANARES,13,BELGRANO - COLEGIALES - NUÃ‘EZ,100183.96103971,109533.84269558,-58.46129513,-34.54332766,2018-1
2018-0005,2018-01-09,2018,1,9,Martes,22:30:00,22,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,54,Entre 41-60,2018-01-09 00:00:00,Paseo Colon Av. 1019,AVENIDA,PASEO COLON AV.,,PASEO COLON AV. 1019,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108641.50518777,101075.93727953,-58.36907201,-34.61953517,2018-1
2018-0006,2018-01-10,2018,1,10,Miercoles,21:15:00,21,1,BICICLETA-PASAJEROS,CICLISTA,PASAJEROS,BICICLETA,FEMENINO,45,Entre 41-60,2018-01-10 00:00:00,Valle y Barco Centenera Del,CALLE,VALLE,BARCO CENTENERA DEL,VALLE y BARCO CENTENERA DEL,6,CABALLITO,102079.59903748,100474.45881577,-58.44062219,-34.62499107,2018-1
2018-0007,2018-01-11,2018,1,11,Jueves,02:30:00,2,1,AUTO-AUTO,CONDUCTOR,AUTO,AUTO,MASCULINO,46,Entre 41-60,2018-01-11 00:00:00,AU Perito Moreno  KM 0.6,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA PERITO MORENO KM. 0.6,9,LINIERS - MATADEROS - PARQUE AVELLANEDA,94340.14761734,99250.24722124,-58.52502765,-34.63601265,2018-1
